business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories,hours
Kfd5R_3t4LI4el1D9YhkQw,Chopstix Chinese restaurant,11068 Spring Hill Dr,Spring Hill,FL,34608,28.460131,-82.541607,2.5,14,"Chinese, Restaurants","{'Monday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-22:0'}"
bnX0V6v2Iy6j-Py8uyMaxQ,Cristino's Coal Oven Pizza & Restaurant,1701 E 8th Ave,Tampa,FL,33605,27.9609642,-82.4404634,4.0,111,"Pizza, Italian, Restaurants, Food, Gelato","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
-oLUNNkVi0Wdikuc4LlQ_Q,Sabor Paisa Restaurant,7006 Hanley Rd,Tampa,FL,33634,28.014026,-82.562889,4.0,15,"Colombian, Latin American, Spanish, Restaurants","{'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-20:0'}"
pXxYdmtrWY_gl7ezGFyM_g,Estela's,4015 S Dale Mabry Hwy,Tampa,FL,33611,27.9058005,-82.5065522,2.0,27,"Mexican, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
mAhrJgrj5ydEl4FK5yqJeg,Istanblu Restaurant & Grill,1919 E 7th Ave,Tampa,FL,33605,27.96004,-82.437226,3.5,83,"Greek, Middle Eastern, Bars, Nightlife, Restaurants, Turkish, Mediterranean","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-23:30', 'Sunday': '11:30-21:0'}"
jmVzj4uGQqX4lDusUzmDLQ,Ippolito Italian Deli,"14100 Walsingham Rd, Ste 10",Largo,FL,33774,27.8798836,-82.8342737,4.5,65,"Delis, Bakeries, Italian, Food, Desserts, Restaurants","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-14:0'}"
_6BPCsncWRTAXs-8B5PAow,Panda Express,501 Brandon Town Center Dr,Brandon,FL,33511,27.928168,-82.325617,2.5,7,"Fast Food, Chinese, Restaurants","{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-21:30', 'Saturday': '10:0-21:30', 'Sunday': '10:0-21:30'}"
0XKSJa0Iy2Rkd65sCvqgmQ,Moe's Southwest Grill,3810 W Neptune St,Tampa,FL,33629,27.9298955683,-82.5068108068,2.5,48,"Restaurants, Tex-Mex, Mexican","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '11:0-21:0'}"
Qk5HvQpVC17MaLlVIiThhw,Origami Sushi,3615 W Hillsborough Ave,Tampa,FL,33614,27.9973754406,-82.5021981229,4.0,164,"Japanese, Sushi Bars, Restaurants","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-21:30'}"
zEun4V7It5MWTIvqZmIlpA,DeVito's Italian Specialties,"200 N Tampa St, Ste G 115",Tampa,FL,33602,27.946263,-82.4584168,4.0,64,"Italian, Restaurants","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}"
2LK3DWkmzZRVK6M2YnWECw,Tony's Ybor Restaurant,2001 N 22nd St,Tampa,FL,33605,27.9618164,-82.4345424,4.0,20,"Restaurants, American (Traditional), Italian, American (New), Breakfast & Brunch","{'Monday': '7:30-14:30', 'Tuesday': '7:30-14:30', 'Wednesday': '7:30-14:30', 'Thursday': '7:30-14:30', 'Friday': '7:30-14:30'}"
gRwkeTUN7hTa7GnSNjvOAQ,Ciccio's Lodge,16023 Tampa Palms Blvd,Tampa,FL,33647,28.0981045,-82.3989606,4.0,10,"American (New), Italian, Restaurants",Hours not specified
3tMMCXrwxxkd-DNsCPekJw,Taco Bell,10749 Park Blvd,Seminole,FL,33772,27.8399702512,-82.7889196202,3.0,29,"Mexican, Fast Food, Tacos, Restaurants, Breakfast & Brunch, Tex-Mex","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-2:0', 'Saturday': '7:0-2:0', 'Sunday': '7:0-2:0'}"
YgppXEDVZvx9i02ExwN48Q,Pieology Pizzeria,11165 Park Blvd N,Seminole,FL,33772,27.84103943,-82.79376172,4.0,102,"Vegan, Fast Food, Restaurants, Pizza, Gluten-Free","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
ftS0l_1zsGIClcauh1RYww,Elsa's Mexican Restaurant,18450 US Hwy 41,Lutz,FL,33549,28.141544,-82.46387,3.0,79,"Nightlife, Sports Bars, Mexican, Restaurants, Bars","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
CB1yizxEQtIdLzDzp3zZuw,Tampa Greek Festival,2418 W Swann Ave,Tampa,FL,33609,27.9367992,-82.4845782,4.5,14,"Local Flavor, Religious Organizations, Greek, Arts & Entertainment, Cultural Center, Festivals, Restaurants, Churches, Food Stands","{'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-18:0'}"
VQiRR0rLH16C_ldAgqDIzw,Chipotle Mexican Grill,25442 Sierra Center Blvd,Lutz,FL,33559,28.1929784347,-82.3951593,2.0,62,"Mexican, Restaurants, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}"
I-_INTauk4ua69LcBCWk8A,Taco Bell,9211 4th St North,Saint Petersburg,FL,33702,27.856127,-82.638667,2.0,26,"Food, Breakfast & Brunch, Tex-Mex, Restaurants, Mexican, Tacos, Fast Food","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-3:0', 'Saturday': '7:0-3:0', 'Sunday': '7:0-2:0'}"
Cf-iBremIwEQcidgVlMdrA,El Diamante Restaurante,4422 N Hubert Ave,Tampa,FL,33614,27.98368,-82.51604,4.5,7,"Mexican, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
LosVSCbRogDA8xSRSMrfNw,China Express,919 Lithia Pinecrest Rd,Brandon,FL,33511,27.924556,-82.269588,3.5,49,"Food, Chinese, Restaurants, Food Delivery Services, Szechuan","{'Tuesday': '11:0-21:45', 'Wednesday': '11:0-21:45', 'Thursday': '11:0-21:45', 'Friday': '11:0-22:45', 'Saturday': '11:0-22:45', 'Sunday': '12:0-21:45'}"
otJAPyE7thHcLuFCM8Wtvw,Tazza Turkish and Mediterranean Grill,"5001 E Fowler Ave, Ste D",Tampa,FL,33617,28.0536543377,-82.4012975454,4.5,255,"American (New), Cafes, Kebab, Turkish, Fast Food, Restaurants, Mediterranean, Burgers, Halal, American (Traditional), Middle Eastern","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
Az4V0S5GdA0n24l53Rw7Ig,Wawa,132 Welsh Rd,Horsham,FL,19044,40.1601674816,-75.1473540599,4.5,5,"Food, Restaurants, Sandwiches, Fast Food, Coffee & Tea, Breakfast & Brunch, Automotive, Gas Stations","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
p1jcbRzdFME-3gM27eLtag,Soul Food Street Kitchen,6905 N Orleans Ave,Tampa,FL,33604,28.0110316,-82.4730962,4.5,30,"Food, American (Traditional), Event Planning & Services, Caterers, Food Trucks, Soul Food, Greek, Restaurants",Hours not specified
pjH0S-oIJ_vNcWaTiwy43w,Tijuana Flats,180 S Belcher Rd,Largo,FL,33771,27.9149144104,-82.7463801205,4.5,16,"Tex-Mex, Restaurants, Tacos, Mexican","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
uiptTJHbqohOvCbKGJL2-Q,La Fiebre Del Sabor Criollo,6311 E Hillsborough,Tampa,FL,33610,27.99569,-82.383316,4.5,26,"Restaurants, Latin American, Puerto Rican, Food, Caribbean, Food Trucks","{'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
XFnk08HsHndGzWJZkZ9jKw,Peking,6936 N 56th St,Tampa,FL,33617,28.0119072,-82.3939577,4.0,11,"American (New), Restaurants, Chinese",Hours not specified
SsLWTTIeBgYqzinREkuzrQ,Harborita Cantina,519 2nd St S,Safety Harbor,FL,34695,27.990211,-82.692724,2.5,52,"Arts & Entertainment, Bars, Nightlife, Mexican, Restaurants, Music Venues","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-21:0'}"
VefZOP19DFXVeRK7Td01zA,The Taco Traveler,,Tampa,FL,33601,27.9401015,-82.4501944,5.0,7,"Food Trucks, Restaurants, Tacos, Food, Mexican",Hours not specified
B_OAEce_0rEn6rPpwtQu9w,Corteo's Italian Restaurant & Pizzeria,32922 US 19 N,Palm Harbor,FL,34683,28.070844,-82.739925,4.5,11,"Italian, Restaurants",Hours not specified
rtARLjaKNMjuvgokckJoHQ,Mandy's Restaurant,"4025 W Waters Ave, Ste 101",Tampa,FL,33614,28.0258138,-82.5113635522,4.5,26,"Sandwiches, Restaurants, Cuban, Mexican","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-17:0'}"
FboNTDVK03ytZFOHl8VPyA,Grass Root,4334 S Manhattan Ave,Tampa,FL,33611,27.9020003,-82.5184251,3.5,25,"Vegan, Restaurants, Live/Raw Food, Food, Vegetarian, Juice Bars & Smoothies","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}"
OcfgkpA2jLI5EHqnbEmPBA,Got Sushi?,1136 94th Ave N St,Saint Petersburg,FL,33702,27.856991999999998,-82.649519,4.0,69,"Steakhouses, Sushi Bars, Restaurants, Japanese","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-22:0'}"
T4xxJOwAEzwMupvvf1QduQ,Capital Tacos,5226 4th St N,Saint Petersburg,FL,33703,27.8195787,-82.6390403,4.0,244,"Mexican, New Mexican Cuisine, Tex-Mex, Tacos, Restaurants",Hours not specified
y9kq3hCzoySI9TzIS4yb7w,"Frammi, American Grille & Italian Food","17631 Bruce B Downs Blvd, Ste E",Tampa,FL,33647,28.130294,-82.3649817,4.0,316,"Restaurants, Salad, Sandwiches, Burgers, Italian, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-20:0'}"
yy-9ykDN9Tvq3FRRiwdtpg,Pita's Republic,"1600 E 8th Ave, Ste 108",Tampa,FL,33605,27.960797,-82.4415994,3.5,6,"Mediterranean, Sandwiches, Restaurants, Greek","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-19:0'}"
RLRTakpA-jtBsurYHjZRRQ,Trang Viet Cuisine,230 E Bearss Ave,Tampa,FL,33613,28.0894957,-82.4584569,4.0,213,"Restaurants, Vietnamese, Vegan","{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0'}"
_j1zgmDh2ha7FA--FztZtA,Italiasia,4500 W Cypress St,Tampa,FL,33607,27.951473,-82.5215105,2.5,13,"Italian, Asian Fusion, Restaurants","{'Monday': '6:30-22:0', 'Tuesday': '6:30-22:0', 'Wednesday': '6:30-22:0', 'Thursday': '6:30-22:0', 'Friday': '6:30-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
jaUJqqNpGKx24GTtdxDCcQ,Wakamole Truly Mexican,23197 US Hwy 19 N,Clearwater,FL,33765,27.9835808,-82.7290453,4.5,24,"Food, Street Vendors, Food Trucks, Food Delivery Services, Caterers, Mexican, Event Planning & Services, Restaurants, Party & Event Planning","{'Tuesday': '17:30-20:30', 'Wednesday': '17:30-20:30', 'Thursday': '17:30-20:30', 'Friday': '17:30-20:30', 'Saturday': '11:0-18:0'}"
TqztcztbTJVaUj_3XLjFdg,Trattoria168,2701 E Folwer Ave,Tampa,FL,33612,28.0538341,-82.4293065,3.5,6,"American (Traditional), Pizza, Restaurants, Italian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
7Hpb9zYXOyTuFpxQksdqfA,Duckweed Urban Grocery,117 N 12th St,Tampa,FL,33602,27.948388,-82.446394,3.5,27,"Specialty Food, Health Markets, Beer, Wine & Spirits, Food, Grocery, Bakeries, Vegan, Restaurants","{'Monday': '8:0-23:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '8:0-23:0'}"
zC7xWf8CTkYtDbwQHFetNg,Mariscos El Pulpo Restaurant,8740 Seminole Blvd,Seminole,FL,33772,27.8520765,-82.7876969,3.5,62,"Restaurants, Mexican",Hours not specified
ZOTHFfEDQl-0y7zWoWGvKw,New Beijing,17677 N Dale Mabry Hwy,Lutz,FL,33548,28.1229507,-82.5023195,3.5,43,"Restaurants, Chinese","{'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}"
n9ekDu7UHi1uSV9q3c-vAg,J & Z China Buffet,4241 Mariner Blvd,Spring Hill,FL,34609,28.4932239,-82.5421131,3.5,8,"Restaurants, Chinese",Hours not specified
oa2o1uiNCozsYIsbgw76Fw,Palma Ceia Village Health Market,"3225 S Macdill Ave, Ste 123",Tampa,FL,33629,27.916039,-82.494609,4.5,52,"Vegetarian, Juice Bars & Smoothies, Food, Shopping, Restaurants, Vitamins & Supplements, Specialty Food","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '10:0-19:0'}"
rkUEoEMEp7SHarx0OkXuLw,Ns Food and Gifts,"5522 Hanley Rd, Ste 105",Tampa,FL,33634,27.9992831,-82.5634321,3.5,7,"International Grocery, Indian, Restaurants, Food",Hours not specified
FTnY5qY1ftgODV0gGYbI6w,Tampa Pizza Company,777 N Ashley Dr,Tampa,FL,33602,27.9497748753,-82.4600632251,4.0,289,"Pizza, Restaurants, Vegetarian, Gluten-Free","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '11:0-21:30'}"
pi1CtS1L_Rd1NcmO-un1cQ,Fresh Kitchen,1350 S Howard Ave,Tampa,FL,33606,27.9292045,-82.4830593,4.5,663,"Gluten-Free, American (New), Food, Restaurants, Vegetarian, Juice Bars & Smoothies","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-16:0', 'Saturday': '11:0-21:30', 'Sunday': '11:0-16:0'}"
enCe1a4qw9OipQhrBz5gHQ,Sabai Asian Bistro,"2454 McMullen Booth Rd, Ste 205",Clearwater,FL,33759,28.0121020695,-82.705253039,4.5,46,"Restaurants, Asian Fusion, Sushi Bars, Thai","{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-22:0', 'Saturday': '16:0-22:0'}"
o-4zpXQDCxCgE7F3fWFZNg,No1 Wok Chinese Restaurant,36115 E Lake Rd,Palm Harbor,FL,34685,28.1009513,-82.6926183,3.0,5,"Chinese, Restaurants",Hours not specified
7x-ASWJKfl7QKkrXscuuBw,Pizza Hut,1727 W Fletcher Ave,Tampa,FL,33612,28.0697384,-82.476529,1.5,7,"Pizza, Fast Food, Chicken Wings, Italian, Restaurants","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-0:0'}"
gZBThfg7bMdSL_gKzXTVQA,Villaggio,102 Flagship Dr,Lutz,FL,33549,28.1392225,-82.4623711,4.0,239,"Pizza, Bars, Nightlife, Restaurants, Wine Bars, Italian","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}"
kRSQGsUUNwNWGhhiBZFWcg,Empanadas & Arepas Factory,5602 N Armenia Ave,Tampa,FL,33603,27.9977373819,-82.4846142884,4.0,5,"Empanadas, Food, Coffee & Tea, Restaurants, Latin American, Colombian","{'Monday': '6:0-18:0', 'Tuesday': '6:0-18:0', 'Wednesday': '6:0-18:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-18:0', 'Saturday': '6:0-16:0'}"
m5jFo9mrTT7gXwCofuiqrg,Hibachi Buffet,13612 Bruce B Downs Blvd,Tampa,FL,33613,28.071489,-82.426771,3.0,6,"Buffets, Japanese, Chinese, Restaurants, Food, Beer, Wine & Spirits","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}"
jwhehZsAlBa6_noZmprzpQ,Ha Long Bay & The Spot,"10500 Ulmerton Rd, Ste 288",Largo,FL,33771,27.8922183377,-82.784407837,4.0,91,"Vietnamese, Restaurants, Sushi Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
2IDX0qjVCsxDvdOchxsFrw,Costco,2655 Gulf To Bay Blvd,Clearwater,FL,33759,27.9561717108,-82.7287069851,3.5,125,"Department Stores, Fashion, Wholesale Stores, Drugstores, Food, Tires, Beer, Wine & Spirits, Shopping, Books, Mags, Music & Video, Gas Stations, Grocery, Automotive","{'Monday': '10:0-20:30', 'Tuesday': '10:0-20:30', 'Wednesday': '10:0-20:30', 'Thursday': '10:0-20:30', 'Friday': '10:0-20:30', 'Saturday': '9:30-18:0', 'Sunday': '10:0-18:0'}"
EuKJQJk56lgGR-4uv4Sukw,Pollo Rumbero,2810 E Busch Blvd,Tampa,FL,33612,28.0328665,-82.427833,3.0,39,"Fast Food, Spanish, Latin American, Sandwiches, Restaurants, Steakhouses, Seafood","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
eiisxF0hNC3RHU3A7iva-g,Taco Bus,3939 US Hwy 301,Tampa,FL,33619,27.9809787652,-82.3592711497,3.0,54,"Mexican, Restaurants, Tacos, Food Trucks, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
0PKmbkXjL58J2h-k29bamg,Pizza Cones,"500 Main St, Ste C",Safety Harbor,FL,34695,27.9906337,-82.6925174,4.5,56,"Salad, Pizza, Ice Cream & Frozen Yogurt, Beverage Store, Vegetarian, Fast Food, Food, Restaurants","{'Monday': '8:0-12:0', 'Tuesday': '9:0-22:0', 'Wednesday': '10:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-20:30', 'Saturday': '8:0-12:0', 'Sunday': '10:0-20:0'}"
OaGf0Dp56ARhQwIDT90w_g,Sus Hi Eatstation,2309 E Fowler Ave,Tampa,FL,33612,28.0537014,-82.4334473,4.0,50,"Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
2QC6HDHL2a0NSXlXxaw3_g,Alpha Pizzeria,4196 Mariner Blvd,Spring Hill,FL,34609,28.4929544509,-82.5398699,2.5,15,"Pizza, Chicken Wings, Restaurants, Sandwiches, Greek","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}"
b6j2pmirynLD2d34tbNpAQ,Sphinx Cafe,30051 US Hwy 19 N,Clearwater,FL,33761,28.0452799,-82.7382863,4.5,10,"Middle Eastern, Egyptian, Falafel, Mediterranean, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}"
gLhl-yhJ8v15Bt8edl4T3g,Ha Long Bay,5944 34th St N,Saint Petersburg,FL,33714,27.8275700853,-82.6799391314,3.5,292,"Asian Fusion, Restaurants, Cantonese, Dim Sum, Chinese, Vietnamese","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}"
avJYppQ0hadLFo-XXtlXBw,Wok N Roll,4725 66th St N,Saint Petersburg,FL,33709,27.81527,-82.726694,3.5,5,"Seafood, Soup, Chinese, Restaurants","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}"
LgeeAKpfVLDQDymbhBBr3g,Dominics Pizzeria,100 Main St,Safety Harbor,FL,34695,27.989985,-82.688661,3.5,11,"Italian, Pizza, Restaurants","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
gjr_MtxliBmyViHhtYtFbA,China Pearl,3313 Central Ave,Saint Petersburg,FL,33713,27.7715571,-82.678419,3.0,43,"Restaurants, Chinese, Food Delivery Services, Food, Asian Fusion, Fast Food","{'Monday': '11:45-23:0', 'Tuesday': '11:45-23:0', 'Wednesday': '11:45-23:0', 'Thursday': '11:45-23:0', 'Friday': '11:45-23:0', 'Saturday': '11:45-23:0', 'Sunday': '11:45-23:0'}"
jt40eBF6B9G9CC0_-9wkEg,Zom Hee Chinese Restaurant,9015 Park Blvd,Seminole,FL,33777,27.8400909,-82.7647742,4.0,258,"Restaurants, Chinese","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-21:0'}"
_QlRAIc4nO20Gmvo-1BeSQ,Bombay Masala,"4023 W Waters Ave, Ste 12",Tampa,FL,33614,28.025875,-82.510409,3.5,60,"Indian, Restaurants","{'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:0', 'Saturday': '17:0-22:0', 'Sunday': '11:30-21:30'}"
ZbbJDKTu6wQ1eY4TXjEM3A,Tijuana Flats,17475 N Dale Mabry Hwy,Lutz,FL,33548,28.1227604962,-82.5021743774,3.5,54,"Tex-Mex, Mexican, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-14:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
ow2MoLDzfNhTYyqEqjfpkQ,Flippers Pizzeria,1054 4th St N,Saint Petersburg,FL,33701,27.7833672,-82.6387421,3.5,141,"Pizza, Food, Restaurants, Salad, Sandwiches, Italian","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-22:0'}"
